date,Consumer Discretionary,Consumer Staples,Energy,Financials,Health Care,Industrials,Information Technology,Materials,Real Estate,Telecommunications Services,Utilities
2010-02-02,0.019665177237011222,0.01240934164919489,0.016344978476235873,0.009390913265536534,0.020878631252022502,0.017210209555121245,0.009318769834618396,0.006795085337209647,0.01831283303188157,-0.00043762340748241255,0.008631050267434012
2010-02-03,-0.00329045252816723,-0.00470853858341515,-0.010789234586880128,-0.013098276169159933,-0.007097160153283865,-0.005947831557763,-0.001856066155828983,-0.00861554731705573,-0.013147477701433031,0.0014464216457555023,-0.007359305142270158
2010-02-04,-0.03163129373974426,-0.022943576806955995,-0.04493599091098921,-0.03896738723545651,-0.026630488321980585,-0.0331242453027581,-0.031062978204490378,-0.034175431414860374,-0.038852119267092367,-0.019631299558869796,-0.02761914326111208
2010-02-05,-0.006724301849367225,0.002400557089668213,-0.000882362757586497,0.008650545804021588,-0.002002048477019906,-0.0020739204555989808,0.007530205377625307,0.009844421189952391,0.010609229990468833,-0.002322551174677323,-0.0018457217845106613
2010-02-08,-9.787520430676037e-05,-0.0028383081704929907,-0.00676703006501492,-0.01477431744894092,-0.003205504746816575,-0.007778116648248171,-0.002582390123883297,-0.010080562718333545,-0.01782843303823414,0.0020206790410302045,-0.010140817713023205
2010-02-09,0.017469136903793918,0.011872278276604047,0.021902918794216568,0.011467686519323773,0.010000729859366916,0.02379083597462821,0.00803270899906812,0.017511732756424706,0.0017946291998963883,0.01013263250289862,0.009333474976821715
2010-02-10,-0.004366755160615723,-0.0017147173047518084,-0.005573727720047265,0.007340164199913183,-0.0051498122537329775,-0.00606604797409177,-0.003692864703335644,-0.0029711881113613273,-0.0005567897864842781,-0.015189044441028443,-0.005713421413688869
2010-02-11,0.013590817035022847,0.008710088886984971,0.019104615637607805,0.003887565170059295,0.008008430607809345,0.015221563686008474,0.014974552558161568,0.011247781825010647,0.010733384078997339,0.008945789659599824,0.0060754241611319214
2010-02-12,0.003236854050097658,-0.0026891508650437094,-0.002788938298025606,-0.0017183844686615884,0.0015702069212525638,-0.002074012558217805,-0.0012214555222385143,0.00162326204695437,0.00929212615409069,0.006420430268788202,-0.005685683012959721
2010-02-16,0.016222785115352745,0.012678068893519363,0.027563847075990952,0.023146687946573694,0.008388166715120923,0.019696671430693657,0.017996802118957524,0.022501266278936137,0.038229407550785195,-0.0003577527281702686,0.018218888450391244
2010-02-17,0.009481560468690337,0.01182693413384689,-0.0011360038171150505,0.0013483032031880937,0.010903339711473167,0.004940639849663559,0.003563944326080574,0.0015346784317361438,0.013094594024494073,0.0035332249459040675,-0.0016832623189897422
2010-02-18,0.003346738773618779,0.009203713909132065,0.00573289464001513,0.0033222912433743383,0.002282660452022656,0.008654577717674975,0.006683362327797838,0.007384753744029727,0.011045659182950333,0.02280876325548962,0.0065291345788564825
2010-02-19,0.002196573140581308,0.002273628555035718,0.004975972820257594,0.008426012160341279,-0.0007563263205187233,0.006792161801495682,0.0033468786082735827,0.0036693584036248984,0.0032187856069723613,0.008365381308182452,0.01508615756477528
2010-02-22,-0.0010116970881763388,-0.0021993236580650157,-0.01823090570783736,0.008420758819387099,0.001938760719719346,0.0028958931579764727,-0.004768830495558793,-0.003543362061088764,0.0019890089522946867,-0.0005751654246492155,-0.006073116076011896
2010-02-23,-0.008722870371570495,-0.005435539107160864,-0.019803740416432063,-0.01956840387421829,-0.009582455821847424,-0.011390758864600916,-0.015811879141278892,-0.015196333862407697,-0.00970670123058548,-0.007194315283964437,-0.009016032862776703
2010-02-24,0.013480794325787047,0.004576748284146964,0.007733654237094957,0.01580307797573023,0.007857041366396693,0.00775498184614196,0.011398822047480708,0.00020684592483338518,0.012134921613492415,-0.0005231426883175683,-0.00057142698541631
2010-02-25,-0.0007932030361111797,0.0047243062606049215,0.0027566820765566736,-0.004680929736893259,0.0035557569640968195,-0.0004003005808425353,-0.0036444673548587533,-0.00034034278588026255,0.006201292954571277,-0.004713030856444656,-0.0036604469461053923
2010-02-26,0.0051055148042502265,-0.0020526195470383663,0.0013624953742031472,0.003486047743535729,0.0034111909206017885,0.005968929239069633,0.0007567618932280012,-0.0006588402937884006,-0.0017382698849303867,0.0108154451006103,-0.008593353588601407
2010-03-01,0.01903455152641085,0.0076773887901911125,0.012051802624013258,0.00490219112661928,0.014961712006041772,0.017138046645953926,0.021088097634645697,0.012757172814098239,0.008902045650142965,0.0033122433547443596,0.010449488375991875
2010-03-02,-0.0014249021498256432,0.004706588457166059,0.009572571597705156,0.0062114785250636075,0.007854933626464576,0.0019318782478863013,-0.0006438585480223636,0.008939300311415061,0.003526187925069294,0.0016148844360876825,0.0057864798935480365
2010-03-03,-0.0004141745256660485,-0.0008638990452493775,0.007076669292070747,-0.0011339830501181905,-0.0036481245273836077,0.0011013736765371762,-0.00030162965385193194,0.007610710131712289,-0.0022459222706880024,-0.004187703019328848,-0.0007902090560384696
2010-03-04,0.007851226463576817,0.004545275184970192,-0.007029233845716988,0.008675223479659029,-0.002189756440209891,0.0008486017372281568,0.0031813674891475498,0.000532022627065657,0.00722529851253258,0.0012742264388944768,0.0011382107491315352
2010-03-05,0.018918977101891776,0.005542938766469709,0.01985202502630602,0.020633423088169452,0.013141153736685078,0.015572484773558902,0.014210712343888529,0.012739673217321645,0.028163438970101578,-0.019834218343820466,0.01052060877910405
2010-03-08,0.003879434428657025,-0.002217898166849272,-0.005386279134995645,0.003053626150293185,-0.004630708173996463,-0.0030050892639479584,0.0024932499909807357,-0.0007863311306686257,0.00733572364946723,0.01112101523687059,-0.0008767805947354768
2010-03-09,0.0010959999309816137,-0.0015893786361204087,0.0016056068361966374,0.0024018217684666538,-0.002150057399458922,0.0074122055752632735,0.002983722659594548,-0.004333374137857789,0.004274056096215577,0.01009821108717981,-0.0024375719087747494
2010-03-10,0.004741668033250803,-0.0015059326993379478,0.009674605694496486,0.00988301235935748,0.00468245241075566,0.005535234072714346,0.011117680140186246,0.0008920557201134692,0.0019234138649894023,0.00044180736645345054,0.0012141494304013353
2010-03-11,0.003312921654662121,0.0033868390749575315,-0.0005776149217071154,0.009293325743245807,0.00613824875872578,0.0024800420544007404,0.0009983962410024729,0.002809426824690556,0.006043874382455415,0.010514479939117406,0.0039430711438777155
2010-03-12,0.002784655025917613,0.0020426979759553183,0.002677421827974231,-0.002926983331032418,-0.003909710581438198,0.0038489534252468542,-0.0010914042400977013,0.006324873931511772,0.00608998694775773,-0.007183457775589819,-0.006124002734165797
2010-03-15,-0.0010233949104883878,0.0034419990680695724,-0.011012051976219114,0.0020572574831435233,0.0007533281306132318,-0.0006873208824866332,-0.0028111692909695628,-0.002034429762416774,-0.0027359527241808163,0.0003232712916587888,0.004301976875531989
2010-03-16,0.00903767525001663,0.0059154275068100184,0.010847756450378087,0.01168076848820802,0.0054723084255957725,0.009150861278087534,0.009204136747063016,0.01083053373196745,0.02293986374145058,0.0041103800719693995,0.009065549454229068
2010-03-17,0.00509179235069273,0.0046118783029892784,0.007602558977300461,0.014961699875783442,0.00212725996947643,0.00468022264310239,0.007262436136543035,0.011430306567103426,0.013359719345507637,0.016609441439805472,0.003711013614809506
2010-03-18,-0.0015061696994241698,-0.0006681226250567382,-0.02310299914263854,-0.0032397861853096367,0.007244563543417122,0.0026047364436621616,0.00018063216828949588,-0.008175277823657423,-0.0040001053126549335,0.008488789049516554,-0.0043634306482766404
2010-03-19,-0.0060017904718395725,-0.002501649566984875,-0.015834705838210283,-0.007443879988951057,0.0014300421119454525,-0.007286782277187822,-0.010422483671110547,-0.008356408780206406,-0.008994258171650345,-0.0073957109495078385,-0.0009538008057618825
2010-03-22,0.016075667102566176,0.006837551160220305,-0.002346025310603505,0.002956886816859794,0.01068250636443928,0.0073565903322944035,0.011235866446788385,0.011930526640568682,0.008560178092985402,0.007938261797804014,-0.006583000523331205
2010-03-23,0.007473027576238572,0.007780381351627746,0.007757594378485827,0.007813962013911177,0.004810086833863153,0.01120819001419011,0.009241118557852437,0.0076669457790743845,-0.0018556179019305658,0.007073250621534921,0.00416127755628491
2010-03-24,-0.005763832149543733,-0.00911188146603287,-0.004827574627045642,-0.0004005734575613201,-0.009090748806350754,-0.007729205070345509,-0.009331979000792951,-0.004862741202411876,0.0007235193789114061,-0.016123031219719187,-0.009909861666271688
2010-03-25,0.0015700453044865898,-0.0036392592086498025,-0.022492752085330043,0.0021682757155410855,-0.0019465030715139437,-0.00321872164931089,-0.0015040550783856751,-0.017606244174571576,-0.00026117516756142686,-0.012211509336375225,-0.007375958865192779
2010-03-26,0.007313591709173187,-0.0002597207388401484,-0.0033864758019937977,-0.0002991667269762552,-0.005916925629859092,0.0024540403683970292,-0.0006711173686632522,0.006421366073191446,-0.0031611384050939375,0.003078455708202199,0.0026566907167815007
2010-03-29,0.003592930735575999,0.00786434421949986,0.023917949210940852,0.0030541799591201663,0.010505660045267547,0.00899539977599188,0.00340594478469302,0.008864189201964334,0.006397429997163387,0.0033732636030560093,0.01228468935700854
2010-03-30,0.00030801715170801453,0.00160230058718857,0.002074361262874212,-0.004239256790203054,0.002888748116635646,0.0025246155569274378,0.003449841082694853,0.001637267116519618,-0.0019622372435486113,0.0006427372706871992,-0.0009168677736254452
2010-03-31,-0.009695635514466498,-0.00427338755393261,0.007780171022411999,0.002006900930574092,-0.004467796459446346,-0.00457557708574121,-0.005355188815096165,-0.004147472563346022,-0.00876964721405838,0.00261684708263632,-0.003535408314490967
2010-04-01,0.008531269352365206,0.007361912801023675,0.023083720643087606,0.00860509262544289,0.006265276932160418,0.007554157021661034,0.0024608654659929972,0.013622027218877045,0.004081313818393028,0.007210269059358332,0.013052874376981391
2010-04-05,0.01670528089127065,-0.0016720449600572396,0.01984649410347589,0.012881492696115751,0.0017975239045971796,0.008792039615336384,0.015570705642618017,0.00917550113194036,0.021049397867492093,0.00880737504449618,0.0061701904084198655
2010-04-06,0.0026843840161172726,-0.0017480544916385228,0.0012913717000897294,0.009046069168130385,-0.0026875074490230436,0.002700586829715127,0.002192307884668619,0.002323300631593921,0.016975005270764464,-0.002024259103119297,0.008255340977651281
2010-04-07,-0.006138792000202198,-0.004213901218408994,-0.011524212827903025,-0.004073695574646755,-0.006546708245268477,-0.007233317775091621,-0.004098753259103394,-0.002137343864887412,-0.02066619470952206,-0.014281218146023256,-0.010529413723137593
2010-04-08,0.007378131261951432,-6.850457075084719e-05,0.003517327626316412,0.004726561867757839,-0.002483557451951172,0.007746565869552303,-0.0012764466159316504,0.0038546987515246513,0.0013122014170128375,0.000697202105936734,-0.005702930215343571
2010-04-09,0.009088237625762947,0.007479382294795343,0.009449129635544064,0.002880959253576316,0.004841897910104615,0.00816020206602028,0.008970573192927043,0.0061824935082996964,0.01785088746621384,0.009086332453126112,0.004671212499037343
2010-04-12,0.0008573437162344554,0.0016616177333777908,0.00013382305504410825,0.007975151586354047,-0.0024293153472858663,0.003321648561700517,0.003983490595751097,-0.003371288492832496,-0.008727472439863956,0.0033399989391430076,0.003740795499203297
2010-04-13,0.0034720331143958047,0.0008812696262066534,-0.0038534154366340755,-0.0014449592768615552,0.0009216277250580558,0.000999577688364905,0.0014781745317285903,-0.0022826184071268706,0.01798610810571007,0.005650414241025215,-0.003312305619473
2010-04-14,0.01797110284758999,0.0025402393318741715,0.01402739670578533,0.022715608863748748,0.001799698221467556,0.01146584904915836,0.02109455068625613,0.008881864119169126,0.0014491697497784359,0.0036717571638029247,0.0020251922653375227
2010-04-15,0.0032276482392787653,-0.0011050488459456572,1.8415727118742904e-05,-0.0030409848045366648,0.0015673947946688758,0.006116728425407362,0.0030231474365054944,0.005572451241850472,-0.023033572733112764,-0.0020002830506945513,-0.0009071850735500637
2010-04-16,-0.012499576696623774,-0.00410313364367033,-0.02084043140783697,-0.029582929998390822,-0.005751170106399865,-0.015480851784741848,-0.013746013998216018,-0.011663860184285302,-0.018319684807887114,-0.010217159212190286,-0.010408460683374263
2010-04-19,-0.0014488740361361043,0.0024736473135981087,-0.0015334560368922793,0.008549686989190753,0.004567498272820865,-0.001861235566026824,-0.0016620662049877278,-0.0003018875688966165,0.004231079591566732,0.0006378264346311946,0.000973021571288063
2010-04-20,0.0144685753830015,0.004469932366914956,0.023649740279774206,0.016515656262881474,0.008238600934478356,0.008185642505569789,0.011541552335428001,0.007057628902837893,0.01759520003748922,0.0037466747444797168,0.011824318161136271
2010-04-21,0.00865787524114732,0.0003699020323372607,-0.0028409340166290434,-0.0013921813064770967,-0.015064495128610845,0.005410532051434956,-0.002646351630971561,-0.0003327323154799415,0.01717146036646129,-0.009424325145872525,0.0029546296478105893
2010-04-22,0.021733950494665765,0.002909974366276886,0.006406664683289775,0.007776628929773434,-0.006148406867672306,0.01420368323827663,0.007916780004619638,0.01097363476020158,0.015536386635509374,-0.01026638851747903,0.0015192514727228879
2010-04-23,0.008308671459102234,0.0015483866232737656,0.025621954394458392,0.009544133803902833,0.010372305893482934,0.010318392427917966,0.008684400140389568,0.011947811312658064,0.013919047111352393,-0.008665852307340249,0.008388729236368544
2010-04-26,0.0029612791000513663,-0.0030164919960683914,-0.0030753665755356226,-0.016566380991567663,-0.01024883478959484,0.00048505445872205747,-8.10608463397704e-05,-0.0026621655138963714,0.007490837578429143,-0.0012144263716517667,-0.0041516657289569926
2010-04-27,-0.029873212257354592,-0.019355177422765192,-0.034552992902557686,-0.03422050390268226,-0.008509171493651031,-0.02685311588223167,-0.023185423980669133,-0.022208853776973448,-0.028048370440950876,-0.012633728723417614,-0.018254585186848773
2010-04-28,-0.0021979759289217048,0.005701537476537768,0.0095858988604612,0.008414403398694975,0.010170364489884022,0.007341356607456022,0.002493644262761647,0.0077061684716777925,0.003414679621562339,0.01437942548479989,0.00694752456887242
2010-04-29,0.02086901788643001,0.012027287316096383,-0.0010616694882849133,0.023696634054211883,0.01590803521491216,0.01648334154595132,0.017946896695307527,0.013166944650859136,0.03659514461604906,0.0027100332218926936,0.002525886051582862
2010-04-30,-0.02242283860155527,-0.0070592909515809375,-0.011432762056174215,-0.01957924015115519,-0.01697593246197351,-0.017433897593261822,-0.02517018707466387,-0.01689898456374417,-0.02721060525627438,-0.004162659234433019,0.004494975816247205
2010-05-03,0.022834396643222173,0.0058636522072180244,0.018471665430774345,0.014544000728438936,0.009122880049526742,0.02141098383787158,0.015858754172656163,0.006363419110827047,0.032526890815727134,0.006380415928614225,0.013434629198748391
2010-05-04,-0.029748166482731604,-0.010475885663449772,-0.025200481945748875,-0.029559619538533886,-0.018437480071969534,-0.03523290648246619,-0.029052989196259368,-0.03321593764171473,-0.01788401223655144,-0.023529463186734233,-0.018205999367356555
2010-05-05,-0.016559708707192804,0.001301708448923264,-0.021225740338510643,-0.0031605041503235186,0.001139650834356545,-0.00860949882400815,-0.009495860715330949,-0.01155183064194979,-0.012846955822161199,0.00029311655180837005,-0.008263693377477998
2010-05-06,-0.034286535472811956,-0.023590833955335185,-0.03709229171133626,-0.03794611115514828,-0.02534722557419491,-0.0341554130587303,-0.028800571644179578,-0.03163200160291812,-0.038582034705275756,-0.0449184233926941,-0.02883363438510368
2010-05-07,-0.026353611612156217,-0.011074175028240171,-0.028439764965925957,-0.017844984151186506,-0.021115776007111304,-0.021495130449495723,-0.02198423091361506,-0.014707422453574634,-0.022503501630060693,-0.011663404686247181,-0.00982989145065874
2010-05-10,0.06335531446066128,0.0303305902990122,0.0518918265981974,0.05411530850725633,0.035215023740018066,0.05792201801908531,0.051331395542808425,0.0459952970610894,0.0682088883539133,0.02208104579086099,0.0294973066506497
2010-05-11,0.00019452961842669758,2.090166142900108e-05,-0.005609157226420983,-0.0027694357029759632,0.0025634923713524125,0.001152375239630128,-0.0038921675167551337,-0.010238931303986462,0.0008215985799237604,-0.0014969813272007527,0.001403614236123979
2010-05-12,0.02044090420277546,0.008408589441934027,0.021580502997192844,0.016954864762347085,0.014341019244469719,0.02627897867162937,0.020625083244347458,0.019556045197078143,0.016331674609605683,0.024384350508690165,0.01005599553625824
2010-05-13,-0.02356373160895192,-0.002385079794015346,-0.007133342814940222,-0.015232734677681704,-0.008008626495772019,-0.0102015575469641,-0.011337664557691035,-0.014458131397256541,-0.014009555270841731,-0.004017863709640901,-0.004330620972695737
2010-05-14,-0.01953834693741487,-0.011725747803391987,-0.021601013607462142,-0.02705292582812016,-0.01575919751974548,-0.02008175776800473,-0.02787509736698442,-0.021193976555674236,-0.028588133670091893,-0.016524918252092215,-0.008593741359523803
2010-05-17,0.004239758631958704,0.009367627349281626,-0.016432912506532855,0.0011124994889777208,0.004310812871452025,-0.0007019470123811534,0.007015394730415489,0.003919320814340678,0.0012934005146369692,0.015910222680333996,0.0020197484754142314
2010-05-18,-0.019261730588342678,-0.003576050040659424,-0.008623452461404068,-0.027447566273812337,-0.008143111932110411,-0.013069908697892858,-0.018930686284532115,-0.011254651434814347,-0.024497282075173335,-0.012982102583051413,-0.009450034378884645
2010-05-19,-0.008764209314290046,-0.0028634409333623658,-0.013175968500441856,-0.0013449480066797669,-0.000281152294728339,-0.014801339495637325,-0.006019608222828624,-0.009191666852331304,-0.01016541759858553,0.004374918821125129,-0.008800659891325613
2010-05-20,-0.035938809333092965,-0.033151120145413535,-0.05402102520313917,-0.048209466010518946,-0.035383311537165486,-0.048345360922123715,-0.03258474554066241,-0.042157433179296266,-0.04862734553233792,-0.025199906168401908,-0.03246622685097881
2010-05-21,0.0183414921092609,0.005231922836771034,0.022190041416104454,0.03049443654022624,0.0024719890615992005,0.019851334907637873,0.016573095741533577,0.017737185948871203,0.0356780943485748,0.008385570490334792,0.004854527723524912
2010-05-24,-0.005746333906403752,-0.006691708229302599,-0.026600207960354054,-0.025682367975783608,-0.002624523560535984,-0.011126431158112751,-0.0092446455647741,-0.01214462496196908,-0.02073902855342251,-0.0009038241474650155,-0.009020760320655364
2010-05-25,0.005803463615417343,-0.00984315357301106,0.004820246508281558,0.00549658876788465,-0.005952372710340249,0.0011667499448554668,0.000432428485041163,0.007193721288060108,0.007650669163860365,-0.011038320891406817,-0.006547002689489739
2010-05-26,-0.0010417056903023732,-0.004050757745882829,0.007108231846681446,-0.004507109463037495,0.00044841039016742094,0.004112314049035901,-0.004841117717493998,-0.0019764472750364672,0.0004688033224029936,-0.0003703510834257129,0.0012898872186504404
2010-05-27,0.039361412958076,0.022224192203210636,0.04826319515500181,0.04224096486395488,0.026629114308266384,0.03406536702327089,0.04012042756437823,0.03870573444227531,0.05272887640128242,0.024792947950466226,0.020174861838428686
2010-05-28,-0.012599549471021576,-0.0050186696836390194,-0.01614082945822131,-0.01997832762939971,-0.0061250297489371715,-0.013112154352392704,-0.013501650013140772,-0.015759560938463257,-0.015361667056172023,0.0007067056823968799,0.0011646177819529496
2010-06-01,-0.020333182732188197,-0.005192013483231153,-0.05313376809696355,-0.024479896470878382,-0.014285892523754807,-0.021193491282205202,-0.020478674398200097,-0.025945886473115243,-0.02074740400156419,-0.0159429663698319,-0.023542548332581438
2010-06-02,0.024551963736573895,0.018879620409605623,0.05196917948209246,0.03198589669981899,0.02669100065805987,0.030555064376357962,0.026158863132488542,0.027379208850652648,0.02301119357408476,0.020477505300350352,0.021123430474126292
2010-06-03,0.0028965544000173426,0.003134908252465292,0.022636247444858728,-0.002818882831240924,0.008962630277131031,0.006019508936582754,0.017196865199013454,-0.005621445672206941,-0.0013933845777688953,0.007927360733043454,0.010175971135575643
2010-06-04,-0.0428610383644314,-0.025770200695827142,-0.039201446142611146,-0.04211792788725204,-0.03211987674837796,-0.04700478342318396,-0.03536951822836416,-0.04004220963343802,-0.05304785566375228,-0.02083191377456688,-0.030432905585292633
2010-06-07,-0.02603052421602566,-0.006617284687190596,-0.009448542253429457,-0.020016298828635763,-0.00666798276836436,-0.026492437147228532,-0.022335801721450055,-0.0153582395283088,-0.009610150366281104,-0.023722370986131235,0.0046702296082255556
2010-06-08,0.009442788032256583,0.013421552862103229,0.010111158449982479,0.016275328219978135,-0.004429582895137411,0.011237137410232469,0.0033205029534199085,0.014037552540200629,0.01437903627724409,0.003354458205070898,0.011233770903625016
2010-06-09,0.002366054166382041,0.0010116554965084752,-0.013976773035461116,-0.007650439550199378,-0.0026784326972886345,0.0023567662611115726,-0.0030518638498042935,-0.0002047719959149865,0.007588930053502141,-0.0036439112233659808,-0.007622921853787014
2010-06-10,0.03633340514396234,0.015886441238423827,0.05562282275480144,0.036134573544762384,0.0214133573617826,0.03764868816853997,0.031216549777603735,0.03503923984437168,0.0409120150825055,0.011937191273325664,0.025463459423781126
2010-06-11,0.006600538428050873,-0.0013755553637203502,0.009935291032812321,0.005949753380242198,0.00753771841571163,0.008409571810172456,0.011321924025455576,0.011930738239759422,0.011221782161726033,0.014229873210333043,4.675072904553839e-05
2010-06-14,0.0049192633761029735,0.002750477919609829,-0.002677345307311997,-0.0024922874623765847,0.002089500219273364,0.0025516423261946262,-0.002283204522254964,-0.006950643631291577,0.008011746335140112,0.004179459183171752,0.0044300120122801
2010-06-15,0.024866365070208785,0.011697810683728082,0.034247154978953295,0.026650191394353984,0.01790748198678056,0.030812912905362703,0.031655693002305994,0.025815546323304434,0.021820270020171468,0.011681215170050007,0.020476567733913573
2010-06-16,-0.006064219420671577,-0.004861946704284555,-0.0032678993879580176,-0.0009090897084735221,0.0020026571380574957,-0.003441080469174057,0.0004484113900505496,-0.0004104029815556141,-0.007500975961571513,0.009495707406456133,0.005974294753594451
2010-06-17,-0.006685813189613907,0.008629306196451872,-0.00260093395018208,-0.004090915674907859,0.0036557317442112046,-0.00013160722142936698,0.0055920507235526235,-0.003465067087243761,0.0005690603122819422,-0.00477274171580413,0.00879039357124567
2010-06-18,-0.0011909041597750391,-0.002140027581355074,0.0074598625926169,0.0028061199340835286,-2.3424654095105524e-05,0.000526934676582752,0.0001138737425925331,0.002263282903024008,-0.00451293646679659,-0.010276349829384902,0.0019912138000376467
2010-06-21,-0.01032777821040221,-0.0050923162974237475,-0.006331132288885838,-0.001629797720809213,-0.003326535156471524,-0.0008510942218525798,-0.009073069872353989,0.001231013014673349,-0.007401751868766058,-0.006361628280381537,-0.007518850278145976
2010-06-22,-0.024996544407416936,-0.011065743925405103,-0.03439558896830975,-0.01416665490934044,-0.013205527031741472,-0.027362918086693864,-0.01645813769794769,-0.02011635464424301,-0.030303855448592713,-0.0052481071694373774,-0.02536177061003983
2010-06-23,0.004414174277710577,0.00044462793644091636,-0.004859522900823611,-0.004363153023163476,-0.004816262581589046,-0.0019538700890377484,0.00019498033365065187,-7.297214111877855e-05,0.005509335027758338,0.0003116839380516989,-0.010300955028962833
2010-06-24,-0.023747755016526338,-0.007447702264452023,-0.020923747052541908,-0.021671442292272098,-0.012569089449040383,-0.018475467798103502,-0.02214057361853344,-0.02132036272515818,-0.022919775165561762,-0.012563523197000515,-0.002006107908798476
2010-06-25,0.002673710128068153,-0.009868307701157953,0.010537483504370917,0.023786705720984798,0.006561727349901133,0.00686136445680976,0.0034941424268759252,0.009344962826660988,0.025271657133235915,-0.0013080191035179435,0.003965776806361613
2010-06-28,-0.006231519116624294,0.008670755375949841,-0.012714459068626062,-0.005273691309786759,-0.00023246885384110283,-0.006330262959917523,3.170511959559008e-05,-0.009437595946338912,-0.011037655251890282,-0.0066084823061008935,0.007231456440564217
